chainName,fig1,fig2,corr,p_values
kava,priceChangePercentage30D,supplyCirculating,-0.60140297,1.52E-240
kava,priceChangePercentage30D,bondedTokens,-0.544781573,4.09E-189
kava,priceChangePercentage30D,communityTokens,-0.641428786,1.24E-283
kava,priceChangePercentage30D,capBTC,0.529816137,4.20E-177
kava,priceChangePercentage30D,priceBTC,0.638175262,6.85E-280
kava,priceChangePercentage30D,distribution-boxplot,-0.508078195,1.08E-160
kava,priceChangePercentage7d,cap,0.72973425,0
kava,priceChangePercentage7d,high24h,0.607120249,2.52E-246
kava,priceChangePercentage7d,low24h,0.593516607,9.21E-233
kava,priceChangePercentage7d,price,0.662420238,0.00E+00
kava,priceChangePercentage7d,priceChangePercentage14d,0.535339896,1.82E-181
kava,priceChangePercentage7d,totalVolume,0.54451213,6.81E-189
kava,priceChangePercentage7d,capBTC,0.593940602,3.56E-233
kava,priceChangePercentage7d,totalVolumeBTC,0.500309001,4.11E-155
kava,supplyCirculating,high24h,-0.570993155,1.11E-211
kava,supplyCirculating,low24h,-0.569428843,2.83E-210
kava,supplyCirculating,price,-0.579056706,4.88E-219
kava,supplyCirculating,priceChangePercentage1Y,-0.769466213,0
kava,supplyCirculating,priceChangePercentage30D,-0.60140297,1.52E-240
kava,supplyCirculating,apr,-0.699658152,0
kava,supplyCirculating,bondedTokens,0.751384747,0
kava,supplyCirculating,communityTokens,0.961833494,0
kava,supplyCirculating,tps,0.539171732,1.53E-184
kava,supplyCirculating,capBTC,-0.682309395,0
kava,supplyCirculating,priceBTC,-0.887270986,0
kava,supplyCirculating,not_bonded_tokens_pool-amountValue,0.64246075,7.87E-285
kava,supplyCirculating,bonded_tokens_pool-boxplot,0.548803534,1.90E-192
kava,supplyCirculating,distribution-boxplot,0.597841244,5.28E-237
kava,totalVolume,high24h,0.618556632,3.01E-258
kava,totalVolume,price,0.563089676,1.16E-204
kava,totalVolume,priceChangePercentage14d,0.537650183,2.58E-183
kava,totalVolume,priceChangePercentage1Y,0.597166534,2.45E-236
kava,totalVolume,priceChangePercentage7d,0.54451213,6.81E-189
kava,totalVolume,capBTC,0.736733726,0
kava,totalVolume,priceBTC,0.607536646,9.44E-247
kava,totalVolume,totalVolumeBTC,0.985623828,0
kava,apr,supplyCirculating,-0.699658152,0
kava,apr,bondedTokens,-0.708576193,0
kava,apr,communityTokens,-0.626459113,8.85E-267
kava,apr,tps,-0.544493376,7.06E-189
kava,apr,priceBTC,0.519146847,6.70E-169
kava,apr,bonded_tokens_pool-boxplot,-0.53370348,3.64E-180
kava,bondedTokens,high24h,-0.542840698,1.60E-187
kava,bondedTokens,low24h,-0.602679475,7.95E-242
kava,bondedTokens,price,-0.56728001,2.33E-208
kava,bondedTokens,priceChangePercentage1Y,-0.507230245,4.45E-160
kava,bondedTokens,priceChangePercentage30D,-0.544781573,4.09E-189
kava,bondedTokens,supplyCirculating,0.751384747,0
kava,bondedTokens,apr,-0.708576193,0
kava,bondedTokens,communityTokens,0.80100647,0
kava,bondedTokens,priceBTC,-0.619865072,1.21E-259
kava,bondedTokens,bonded_tokens_pool-boxplot,0.725412752,0
kava,communityTokens,high24h,-0.581760512,1.49E-221
kava,communityTokens,low24h,-0.595147866,2.35E-234
kava,communityTokens,price,-0.599422051,1.43E-238
kava,communityTokens,priceChangePercentage1Y,-0.707211828,0
kava,communityTokens,priceChangePercentage30D,-0.641428786,1.24E-283
kava,communityTokens,supplyCirculating,0.961833494,0
kava,communityTokens,apr,-0.626459113,8.85E-267
kava,communityTokens,bondedTokens,0.80100647,0
kava,communityTokens,capBTC,-0.671060152,6.2163e-320
kava,communityTokens,priceBTC,-0.861802473,0
kava,communityTokens,not_bonded_tokens_pool-amountValue,0.537777159,2.04E-183
kava,communityTokens,bonded_tokens_pool-boxplot,0.587590204,4.71E-227
kava,communityTokens,distribution-boxplot,0.621524917,2.01E-261
kava,tps,supplyCirculating,0.539171732,1.53E-184
kava,tps,apr,-0.544493376,7.06E-189
cosmos,price,bondedTokens,-0.55220093,2.68E-195
cosmos,cap,bondedTokens,-0.552837886,7.75E-196
cosmos,price,Coinbase #08-boxplot,-0.562372508,4.92E-204
cosmos,cap,Coinbase #08-boxplot,-0.562794171,2.11E-204
cosmos,capBTC,Bithumb #02 (Withdraw)-boxplot,-0.564421239,7.86E-206
cosmos,priceBTC,Bithumb #02 (Withdraw)-boxplot,-0.564442931,7.52E-206
cosmos,priceBTC,Bithumb #03-boxplot,-0.564556963,5.97E-206
cosmos,capBTC,Bithumb #03-boxplot,-0.564753048,4.01E-206
cosmos,capBTC,MEXC #01 (Deposit)-boxplot,-0.566893443,5.14E-208
cosmos,priceBTC,MEXC #01 (Deposit)-boxplot,-0.567034379,3.85E-208
kava,price,bondedTokens,-0.56728001,2.33E-208
kava,capBTC,not_bonded_tokens_pool-amountValue,-0.57068813,2.10E-211
kava,price,supplyCirculating,-0.579056706,4.88E-219
osmosis,cap,bonded_tokens_pool-boxplot,-0.587631804,4.30E-227
cosmos,price,Digfinex #01 (Deposit)-amountValue,-0.59008469,1.92E-229
cosmos,cap,Digfinex #01 (Deposit)-amountValue,-0.590579326,6.43E-230
kava,price,communityTokens,-0.599422051,1.43E-238
osmosis,cap,blockTime,-0.604939824,4.16E-244
cosmos,price,MEXC #01 (Deposit)-amountValue,-0.612941693,2.47E-252
cosmos,cap,MEXC #01 (Deposit)-amountValue,-0.613411324,7.99E-253
osmosis,price,bonded_tokens_pool-boxplot,-0.619445951,3.39E-259
kava,priceBTC,bondedTokens,-0.619865072,1.21E-259
osmosis,capBTC,blockTime,-0.621980065,6.49E-262
osmosis,priceBTC,blockTime,-0.630101403,8.54E-271
osmosis,price,distribution-boxplot,-0.630322186,4.86E-271
osmosis,price,blockTime,-0.633599196,1.06E-274
cosmos,capBTC,distribution-boxplot,-0.641435214,1.22E-283
kava,priceChangePercentage1HBTC,priceChangePercentage1H,0.828764109,0
kava,totalVolumeBTC,high24h,0.576880366,4.95E-217
kava,totalVolumeBTC,price,0.523144193,6.13E-172
kava,totalVolumeBTC,priceChangePercentage1Y,0.609319111,1.40E-248
kava,totalVolumeBTC,priceChangePercentage7d,0.500309001,4.11E-155
kava,totalVolumeBTC,totalVolume,0.985623828,0
kava,totalVolumeBTC,capBTC,0.778339965,0
kava,totalVolumeBTC,priceBTC,0.664794105,6.581648290365e-312
cosmos,DokiaCapital #01 (Validator)-amountValue,low24h,-0.812275837,0
juno,not_bonded_tokens_pool-amountValue,priceChangePercentage14d,-0.523451288,2.44E-171
cosmos,Interchain Foundation #01-amountValue,priceChangePercentage1Y,-0.524486373,5.72E-173
osmosis,bonded_tokens_pool-boxplot,priceChangePercentage14d,-0.524557924,5.04E-173
cosmos,distribution-boxplot,low24h,-0.524610996,4.59E-173
cosmos,Binance #04 (Staking)-boxplot,priceBTC,-0.528745057,2.89E-176
cosmos,Binance #04 (Staking)-boxplot,capBTC,-0.528899017,2.19E-176
cosmos,DokiaCapital #01 (Validator)-amountValue,capBTC,-0.858050938,0
kava,gov-amountValue,gov-boxplot,0.866712097,0
kava,bonded_tokens_pool-boxplot,apr,-0.53370348,3.64E-180
kava,distribution-boxplot,priceBTC,-0.536653685,1.62E-182
cosmos,Interchain Foundation #01-boxplot,HitBTC #02-amountValue,-0.536799426,1.24E-182
cosmos,distribution-boxplot,price,-0.543041005,1.10E-187
cosmos,distribution-boxplot,cap,-0.54310515,9.71E-188
osmosis,distribution-boxplot,cap,-0.547070751,5.25E-191
juno,bonded_tokens_pool-boxplot,priceChangePercentage30D,-0.551843656,4.74E-194
osmosis,distribution-boxplot,priceChangePercentage30D,-0.552304759,2.19E-195
cosmos,distribution-boxplot,high24h,-0.553633916,1.64E-196
cosmos,Interchain Foundation #01-amountValue,HitBTC #02-amountValue,-0.568076425,4.56E-209
cosmos,DokiaCapital #01 (Validator)-amountValue,priceBTC,-0.858219982,0
kava,not_bonded_tokens_pool-amountValue,capBTC,-0.57068813,2.10E-211
juno,bonded_tokens_pool-boxplot,totalVolume,-0.579305914,3.34E-218
juno,bonded_tokens_pool-boxplot,communityTokens,-0.580853863,1.24E-219
juno,not_bonded_tokens_pool-boxplot,communityTokens,-0.583262007,7.12E-222
osmosis,bonded_tokens_pool-boxplot,cap,-0.587631804,4.30E-227
juno,not_bonded_tokens_pool-boxplot,priceChangePercentage30D,-0.598008122,5.15E-236
osmosis,distribution-amountValue,inflation,-0.601294936,1.94E-240
juno,bonded_tokens_pool-boxplot,totalVolumeBTC,-0.605265042,3.01E-243
juno,not_bonded_tokens_pool-boxplot,totalVolume,-0.606746503,9.54E-245
kava,not_bonded_tokens_pool-amountValue,priceChangePercentage1Y,-0.60948793,9.38E-249
osmosis,bonded_tokens_pool-boxplot,high24h,-0.612620514,5.34E-252
osmosis,bonded_tokens_pool-boxplot,low24h,-0.612782178,3.62E-252
osmosis,distribution-boxplot,low24h,-0.614489551,5.95E-254
kava,gov-boxplot,gov-amountValue,0.866712097,0
osmosis,bonded_tokens_pool-boxplot,price,-0.619445951,3.39E-259
osmosis,bonded_tokens_pool-boxplot,inflation,-0.629227047,7.95E-270
juno,not_bonded_tokens_pool-amountValue,priceChangePercentage30D,-0.629435885,9.66E-269
osmosis,distribution-boxplot,price,-0.630322186,4.86E-271
osmosis,distribution-boxplot,high24h,-0.635100773,2.15E-276
cosmos,priceBTC,distribution-boxplot,-0.641618087,7.48E-284
osmosis,capBTC,distribution-boxplot,-0.654356935,5.75E-299
kava,priceBTC,not_bonded_tokens_pool-amountValue,-0.665329146,1.382770410965e-312
cosmos,capBTC,Coinbase #08-boxplot,-0.666554824,3.830088833e-314
cosmos,priceBTC,Coinbase #08-boxplot,-0.666605824,3.2979100444e-314
kava,capBTC,communityTokens,-0.671060152,6.2163e-320
osmosis,priceBTC,distribution-boxplot,-0.681453082,0
kava,capBTC,supplyCirculating,-0.682309395,0
osmosis,capBTC,bondedTokens,-0.684277028,0
juno,priceBTC,JUNO OSMO Pool-boxplot,-0.686653407,0
juno,capBTC,JUNO OSMO Pool-boxplot,-0.68772265,0
cosmos,price,inflation,-0.688722616,0
cosmos,cap,inflation,-0.689213281,0
cosmos,capBTC,communityTokens,-0.700134126,0
cosmos,priceBTC,communityTokens,-0.70014836,0
osmosis,priceBTC,bondedTokens,-0.707349406,0
juno,cap,bonded_tokens_pool-boxplot,-0.710189037,0
osmosis,capChange24h,capChangeRatio24H,0.995496314,0
osmosis,capChange24h,change24h,0.99238145,0
osmosis,capChange24h,changeRatio24H,0.988284676,0
osmosis,capChange24h,priceChangePercentage24H,0.988284674,0
osmosis,capChangeRatio24H,capChange24h,0.995496314,0
osmosis,capChangeRatio24H,change24h,0.985813807,0
osmosis,capChangeRatio24H,changeRatio24H,0.992705604,0
osmosis,capChangeRatio24H,priceChangePercentage24H,0.992705602,0
osmosis,change24h,capChange24h,0.99238145,0
osmosis,change24h,capChangeRatio24H,0.985813807,0
osmosis,change24h,changeRatio24H,0.992985835,0
osmosis,change24h,priceChangePercentage24H,0.992985834,0
osmosis,changeRatio24H,capChange24h,0.988284676,0
osmosis,changeRatio24H,capChangeRatio24H,0.992705604,0
osmosis,changeRatio24H,change24h,0.992985835,0
osmosis,changeRatio24H,priceChangePercentage24H,1,0
osmosis,high24h,cap,0.969063529,0
osmosis,high24h,low24h,0.983835121,0
osmosis,high24h,price,0.986144814,0
osmosis,high24h,priceChangePercentage14d,0.55544384,4.73E-198
osmosis,high24h,priceChangePercentage30D,0.796890207,0
osmosis,high24h,supplyCirculating,-0.875549583,0
osmosis,high24h,totalVolume,0.599651345,8.48E-239
osmosis,high24h,apr,0.819251378,0
osmosis,high24h,blockTime,-0.64063026,1.04E-282
osmosis,high24h,bondedTokens,-0.803375622,0
osmosis,high24h,communityTokens,-0.875716025,0
osmosis,high24h,inflation,0.878095943,0
osmosis,high24h,capBTC,0.906782239,0
osmosis,high24h,priceBTC,0.913548478,0
osmosis,high24h,totalVolumeBTC,0.617264093,7.08E-257
osmosis,high24h,bonded_tokens_pool-boxplot,-0.612620514,5.34E-252
osmosis,high24h,distribution-boxplot,-0.635100773,2.15E-276
osmosis,low24h,cap,0.973197701,0
osmosis,low24h,high24h,0.983835121,0
osmosis,low24h,price,0.985555316,0
osmosis,low24h,priceChangePercentage14d,0.538274055,8.11E-184
osmosis,low24h,priceChangePercentage30D,0.789112068,0
osmosis,low24h,supplyCirculating,-0.859464034,0
osmosis,low24h,apr,0.831478454,0
osmosis,low24h,blockTime,-0.646280873,2.67E-289
osmosis,low24h,bondedTokens,-0.815951075,0
osmosis,low24h,communityTokens,-0.860687757,0
osmosis,low24h,inflation,0.861553824,0
osmosis,low24h,capBTC,0.897636846,0
osmosis,low24h,priceBTC,0.903436081,0
osmosis,low24h,totalVolumeBTC,0.523084706,6.80E-172
osmosis,low24h,bonded_tokens_pool-boxplot,-0.612782178,3.62E-252
osmosis,low24h,distribution-boxplot,-0.614489551,5.95E-254
juno,price,JUNO OSMO Pool-boxplot,-0.711535045,0
juno,cap,JUNO OSMO Pool-boxplot,-0.712214587,0
juno,capBTC,bonded_tokens_pool-boxplot,-0.716104651,0
juno,price,bonded_tokens_pool-boxplot,-0.720168408,0
juno,priceBTC,bonded_tokens_pool-boxplot,-0.720549324,0
juno,cap,not_bonded_tokens_pool-boxplot,-0.726587999,0
juno,capBTC,not_bonded_tokens_pool-boxplot,-0.732996315,0
juno,price,not_bonded_tokens_pool-boxplot,-0.735005569,0
juno,priceBTC,not_bonded_tokens_pool-boxplot,-0.736665831,0
juno,capBTC,JUNO ATOM Pool-boxplot,-0.738720086,0
juno,priceBTC,JUNO ATOM Pool-boxplot,-0.738784447,0
cosmos,capBTC,Digfinex #01 (Deposit)-amountValue,-0.740732002,0
cosmos,priceBTC,Digfinex #01 (Deposit)-amountValue,-0.740750398,0
juno,cap,JUNO ATOM Pool-boxplot,-0.757515124,0
juno,price,JUNO ATOM Pool-boxplot,-0.758905767,0
cosmos,capBTC,MEXC #01 (Deposit)-amountValue,-0.762816821,0
cosmos,priceBTC,MEXC #01 (Deposit)-amountValue,-0.762864077,0
osmosis,priceChangePercentage14d,cap,0.563489173,5.18E-205
osmosis,priceChangePercentage14d,high24h,0.55544384,4.73E-198
osmosis,priceChangePercentage14d,low24h,0.538274055,8.11E-184
osmosis,priceChangePercentage14d,price,0.564719052,4.30E-206
osmosis,priceChangePercentage14d,priceChangePercentage30D,0.771262581,0
osmosis,priceChangePercentage14d,priceChangePercentage7d,0.69270415,0
osmosis,priceChangePercentage14d,apr,0.568861964,9.08E-210
osmosis,priceChangePercentage14d,bondedTokens,-0.558567686,9.89E-201
osmosis,priceChangePercentage14d,bonded_tokens_pool-boxplot,-0.524557924,5.04E-173
osmosis,priceChangePercentage1H,priceChangePercentage1HBTC,0.570791794,1.69E-211
osmosis,priceChangePercentage24H,capChange24h,0.988284674,0
osmosis,priceChangePercentage24H,capChangeRatio24H,0.992705602,0
osmosis,priceChangePercentage24H,change24h,0.992985834,0
osmosis,priceChangePercentage24H,changeRatio24H,1,0
osmosis,priceChangePercentage30D,cap,0.795704651,0
osmosis,priceChangePercentage30D,high24h,0.796890207,0
osmosis,priceChangePercentage30D,low24h,0.789112068,0
osmosis,priceChangePercentage30D,price,0.804649213,0
osmosis,priceChangePercentage30D,priceChangePercentage14d,0.771262581,0
osmosis,priceChangePercentage30D,priceChangePercentage7d,0.547550864,2.10E-191
osmosis,priceChangePercentage30D,supplyCirculating,-0.654041996,1.39E-298
osmosis,priceChangePercentage30D,totalVolume,0.559891964,7.08E-202
osmosis,priceChangePercentage30D,apr,0.626806059,3.69E-267
osmosis,priceChangePercentage30D,blockTime,-0.559186248,2.89E-201
osmosis,priceChangePercentage30D,bondedTokens,-0.602110341,2.96E-241
osmosis,priceChangePercentage30D,communityTokens,-0.654718013,2.09E-299
osmosis,priceChangePercentage30D,inflation,0.669332989,1.059605e-317
osmosis,priceChangePercentage30D,capBTC,0.664325552,2.5737157745515e-311
osmosis,priceChangePercentage30D,priceBTC,0.681157972,0
osmosis,priceChangePercentage30D,totalVolumeBTC,0.547872717,1.13E-191
osmosis,priceChangePercentage30D,distribution-boxplot,-0.552304759,2.19E-195
osmosis,priceChangePercentage7d,priceChangePercentage14d,0.69270415,0
osmosis,priceChangePercentage7d,priceChangePercentage30D,0.547550864,2.10E-191
osmosis,supplyCirculating,cap,-0.784659439,0
osmosis,supplyCirculating,high24h,-0.875549583,0
osmosis,supplyCirculating,low24h,-0.859464034,0
osmosis,supplyCirculating,price,-0.866389552,0
osmosis,supplyCirculating,priceChangePercentage30D,-0.654041996,1.39E-298
osmosis,supplyCirculating,totalVolume,-0.541549026,1.81E-186
osmosis,supplyCirculating,apr,-0.824111913,0
osmosis,supplyCirculating,blockTime,0.61362367,4.80E-253
osmosis,supplyCirculating,bondedTokens,0.815983229,0
osmosis,supplyCirculating,communityTokens,0.999663094,0
osmosis,supplyCirculating,inflation,-0.999634477,0
osmosis,supplyCirculating,capBTC,-0.91753409,0
osmosis,supplyCirculating,priceBTC,-0.936621494,0
osmosis,supplyCirculating,totalVolumeBTC,-0.606120796,2.63E-245
osmosis,supplyCirculating,distribution-amountValue,0.597636122,8.42E-237
osmosis,supplyCirculating,bonded_tokens_pool-boxplot,0.627703601,3.81E-268
osmosis,supplyCirculating,distribution-boxplot,0.797356883,0
osmosis,totalVolume,cap,0.53276967,2.00E-179
osmosis,totalVolume,high24h,0.599651345,8.48E-239
osmosis,totalVolume,price,0.559947405,6.34E-202
osmosis,totalVolume,priceChangePercentage30D,0.559891964,7.08E-202
osmosis,totalVolume,supplyCirculating,-0.541549026,1.81E-186
osmosis,totalVolume,communityTokens,-0.536738533,1.39E-182
osmosis,totalVolume,inflation,0.547208737,4.03E-191
osmosis,totalVolume,capBTC,0.566245032,1.93E-207
osmosis,totalVolume,priceBTC,0.571495714,3.93E-212
osmosis,totalVolume,totalVolumeBTC,0.986449653,0
osmosis,apr,cap,0.788844208,0
osmosis,apr,high24h,0.819251378,0
osmosis,apr,low24h,0.831478454,0
osmosis,apr,price,0.826207106,0
osmosis,apr,priceChangePercentage14d,0.568861964,9.08E-210
osmosis,apr,priceChangePercentage30D,0.626806059,3.69E-267
osmosis,apr,supplyCirculating,-0.824111913,0
osmosis,apr,blockTime,-0.536555009,1.95E-182
osmosis,apr,bondedTokens,-0.998735071,0
osmosis,apr,communityTokens,-0.832487854,0
osmosis,apr,inflation,0.821293705,0
osmosis,apr,capBTC,0.699158944,0
osmosis,apr,priceBTC,0.722100926,0
osmosis,apr,bonded_tokens_pool-boxplot,-0.762093255,0
osmosis,apr,distribution-boxplot,-0.675330581,0
osmosis,blockTime,cap,-0.604939824,4.16E-244
osmosis,blockTime,high24h,-0.64063026,1.04E-282
osmosis,blockTime,low24h,-0.646280873,2.67E-289
osmosis,blockTime,price,-0.633599196,1.06E-274
osmosis,blockTime,priceChangePercentage30D,-0.559186248,2.89E-201
osmosis,blockTime,supplyCirculating,0.61362367,4.80E-253
osmosis,blockTime,apr,-0.536555009,1.95E-182
osmosis,blockTime,bondedTokens,0.520225879,1.02E-169
osmosis,blockTime,communityTokens,0.613537234,5.90E-253
osmosis,blockTime,inflation,-0.617916022,1.44E-257
osmosis,blockTime,capBTC,-0.621980065,6.49E-262
osmosis,blockTime,priceBTC,-0.630101403,8.54E-271
osmosis,bondedTokens,cap,-0.772861873,0
osmosis,bondedTokens,high24h,-0.803375622,0
osmosis,bondedTokens,low24h,-0.815951075,0
osmosis,bondedTokens,price,-0.810737495,0
osmosis,bondedTokens,priceChangePercentage14d,-0.558567686,9.89E-201
osmosis,bondedTokens,priceChangePercentage30D,-0.602110341,2.96E-241
osmosis,bondedTokens,supplyCirculating,0.815983229,0
osmosis,bondedTokens,apr,-0.998735071,0
osmosis,bondedTokens,blockTime,0.520225879,1.02E-169
osmosis,bondedTokens,communityTokens,0.82477401,0
osmosis,bondedTokens,inflation,-0.812208152,0
osmosis,bondedTokens,capBTC,-0.684277028,0
osmosis,bondedTokens,priceBTC,-0.707349406,0
osmosis,bondedTokens,bonded_tokens_pool-boxplot,0.755371147,0
osmosis,bondedTokens,distribution-boxplot,0.669860795,2.21201e-318
osmosis,communityTokens,cap,-0.78560286,0
osmosis,communityTokens,high24h,-0.875716025,0
osmosis,communityTokens,low24h,-0.860687757,0
osmosis,communityTokens,price,-0.867030226,0
osmosis,communityTokens,priceChangePercentage30D,-0.654718013,2.09E-299
osmosis,communityTokens,supplyCirculating,0.999663094,0
osmosis,communityTokens,totalVolume,-0.536738533,1.39E-182
osmosis,communityTokens,apr,-0.832487854,0
osmosis,communityTokens,blockTime,0.613537234,5.90E-253
osmosis,communityTokens,bondedTokens,0.82477401,0
osmosis,communityTokens,inflation,-0.999141866,0
osmosis,communityTokens,capBTC,-0.913923219,0
osmosis,communityTokens,priceBTC,-0.933426022,0
osmosis,communityTokens,totalVolumeBTC,-0.600769917,6.51E-240
osmosis,communityTokens,distribution-amountValue,0.598096726,2.95E-237
osmosis,communityTokens,bonded_tokens_pool-boxplot,0.632367718,2.54E-273
osmosis,communityTokens,distribution-boxplot,0.800906325,0
osmosis,inflation,cap,0.786859849,0
osmosis,inflation,high24h,0.878095943,0
osmosis,inflation,low24h,0.861553824,0
osmosis,inflation,price,0.868537308,0
osmosis,inflation,priceChangePercentage30D,0.669332989,1.059605e-317
osmosis,inflation,supplyCirculating,-0.999634477,0
osmosis,inflation,totalVolume,0.547208737,4.03E-191
osmosis,inflation,apr,0.821293705,0
osmosis,inflation,blockTime,-0.617916022,1.44E-257
osmosis,inflation,bondedTokens,-0.812208152,0
osmosis,inflation,communityTokens,-0.999141866,0
osmosis,inflation,capBTC,0.917893412,0
osmosis,inflation,priceBTC,0.937358551,0
osmosis,inflation,totalVolumeBTC,0.610884249,3.39E-250
osmosis,inflation,distribution-amountValue,-0.601294936,1.94E-240
osmosis,inflation,bonded_tokens_pool-boxplot,-0.629227047,7.95E-270
osmosis,inflation,distribution-boxplot,-0.799457627,0
osmosis,cap,bondedTokens,-0.772861873,0
cosmos,capBTC,inflation,-0.773284792,0
cosmos,priceBTC,inflation,-0.773294758,0
cosmos,priceBTC,bondedTokens,-0.782412738,0
